fips,state,county,rucc,website,website additonal,Election Results,Early Voting,Absentee Voting,Overseas Voting,Military Voting,Address Change,Poll Worker Application,Candidate Information,Election Schedule,Felon-restoration of voting rights,Sample Ballot,Track Vote By Mail,Polling Place Locations/Find your precinct,Voter ID/requirements,Voter Registration,Voter Registration Cancellation,Check Voter Registration Status,Signature Cure Form
18153,IN,Sullivan County,3,https://www.sullivancounty.in.gov/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18155,IN,Switzerland County,8,https://www.switzerland-county.com/,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18157,IN,Tippecanoe County,3,https://www.tippecanoe.in.gov/,,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
18159,IN,Tipton County,6,https://www.tiptongov.com/,,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
18161,IN,Union County,1,http://www.unioncountyin.org/,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18163,IN,Vanderburgh County,2,https://www.evansvillegov.org/,,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18165,IN,Vermillion County,3,https://www.vermilliongov.us/,,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
18167,IN,Vigo County,3,https://www.vigocounty.in.gov/,https://www.everyvotevigocounty.com/,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
18169,IN,Wabash County,6,https://www.wabashcounty.in.gov/,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
18171,IN,Warren County,8,https://www.warrencounty.in.gov/,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18173,IN,Warrick County,2,https://www.warrickcounty.gov/,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18175,IN,Washington County,1,https://www.washingtoncounty.in.gov/,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
