fips,state,county,rucc,website,website additonal,Election Results,Early Voting,Absentee Voting,Overseas Voting,Military Voting,Address Change,Poll Worker Application,Candidate Information,Election Schedule,Felon-restoration of voting rights,Sample Ballot,Track Vote By Mail,Polling Place Locations/Find your precinct,Voter ID/requirements,Voter Registration,Voter Registration Cancellation,Check Voter Registration Status,Signature Cure Form
46103,SD,Pennington County,3,https://www.pennco.org/,,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0
46105,SD,Perkins County,8,https://www.perkinscounty.org/,,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
46107,SD,Potter County,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46109,SD,Roberts County,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46111,SD,Sanborn County,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46113,SD,Ogala Lakota County,6,https://oglalalakota.sdcounties.org/,,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
46115,SD,Spink County,9,https://www.spinkcounty-sd.org/,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
46117,SD,Stanley County,9,https://www.stanleycounty.org/,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
46119,SD,Sully County,9,https://www.sullycounty.net/,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46121,SD,Todd County,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46123,SD,Tripp County,7,https://trippcounty.us/index.html,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46125,SD,Turner County,3,https://turner.sdcounties.org/,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46127,SD,Union County,3,https://unioncountysd.org/,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0
46129,SD,Walworth County,7,https://walworthco.org/,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46135,SD,Yankton County,7,http://www.co.yankton.sd.us/,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
46137,SD,Ziebach County,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
