fips,state,county,rucc,website,website additonal,Election Results,Early Voting,Absentee Voting,Overseas Voting,Military Voting,Address Change,Poll Worker Application,Candidate Information,Election Schedule,Felon-restoration of voting rights,Sample Ballot,Track Vote By Mail,Polling Place Locations/Find your precinct,Voter ID/requirements,Voter Registration,Voter Registration Cancellation,Check Voter Registration Status,Signature Cure Form
17117,IL,Macoupin County,1,https://www.macoupincountyil.gov/,www.macoupinvotes.gov,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0
17119,IL,Madison County,1,www.madisoncountyil.gov,,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0
17121,IL,Marion County,4,https://marioncountyil.gov/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17123,IL,Marshall County,2,marshallcountyillinois.gov,,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
17125,IL,Mason County,6,https://masoncountyil.gov/,,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
17127,IL,Massac County,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17129,IL,Menard County,3,https://menardcountyil.gov/,,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
17131,IL,Mercer County,2,www.mercercountyil.org,,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
17133,IL,Monroe County,1,https://monroecountyil.gov/,https://www.mococlerk.com/,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
17135,IL,Montgomery County,6,https://montgomeryco.com/,,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
17137,IL,Morgan County,4,https://morgancounty-il.com/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17139,IL,Moultrie County,6,https://www.moultriecountyil.gov/,,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
17141,IL,Ogle County,4,https://www.oglecountyil.gov/,,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0
17143,IL,Peoria County,2,https://www.peoriacounty.gov/,,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0
17145,IL,Perry County,6,https://perrycountyil.gov/,,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0
17147,IL,Piatt County,3,https://piatt.gov/,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17149,IL,Pike County,7,https://www.pikecountyil.org/,,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
17151,IL,Pope County,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17153,IL,Pulaski County,8,https://www.pulaskicountyil.net/index.html,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17155,IL,Putnam County,8,https://putnamil.gov/,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17157,IL,Randolph County,6,https://am.randolphco.org/,,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
17159,IL,Richland County,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17161,IL,Rock Island County,2,https://www.rockislandcounty.org/,,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0
17163,IL,St. Clair County,1,https://www.co.st-clair.il.us/,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
17165,IL,Saline County,6,https://www.salinecounty.illinois.gov/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17167,IL,Sangamon County,3,https://co.sangamon.il.us/,,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0
17169,IL,Schuyler County,7,https://www.schuylercounty.org/,http://elections.schuyler.il.us/,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
17171,IL,Scott County,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17173,IL,Shelby County,6,https://www.shelbycounty-il.com/,http://il.shelby.accessliberty.com/Default.aspx,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17175,IL,Stark County,2,https://www.starkco.illinois.gov/,,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
17177,IL,Stephenson County,4,https://stephensoncountyil.gov/,,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
17179,IL,Tazewell County,2,https://www.tazewell-il.gov/,,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0
17181,IL,Union County,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17183,IL,Vermilion County,3,https://www.vercounty.org/,,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0
17185,IL,Wabash County,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17187,IL,Warren County,6,http://www.warrencountyil.com/,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17189,IL,Washington County,6,https://washingtonco.illinois.gov/,,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
17191,IL,Wayne County,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17193,IL,White County,6,https://www.whitecounty-il.gov/,,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
17195,IL,Whiteside County,4,https://www.whiteside.org/,,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
17197,IL,Will County,1,https://www.willcountyillinois.com/,https://www.willcountyclerk.gov/#?language=English&menuItemId=7,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0
17199,IL,Williamson County,3,www.williamsoncountyil.gov,,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
17201,IL,Winnebago County,2,https://wincoil.gov/,,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
17203,IL,Woodford County,2,https://www.woodford-county.org/,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
