fips,state,county,rucc,website,website additonal,Election Results,Early Voting,Absentee Voting,Overseas Voting,Military Voting,Address Change,Poll Worker Application,Candidate Information,Election Schedule,Felon-restoration of voting rights,Sample Ballot,Track Vote By Mail,Polling Place Locations/Find your precinct,Voter ID/requirements,Voter Registration,Voter Registration Cancellation,Check Voter Registration Status,Signature Cure Form
21089,KY,Greenup County,2,https://www.greenupcountyky.gov/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21091,KY,Hancock County,3,https://hancock.countyclerk.us/,,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0
21093,KY,Hardin County,3,https://hcky.org/,,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
21095,KY,Harlan County,7,https://www.harlancountyclerk.com/,,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
21097,KY,Harrison County,6,http://harrisoncountyfiscalcourt.com/,,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
21099,KY,Hart County,8,https://hart.countyclerk.us/,,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
21101,KY,Henderson County,2,https://www.hendersonky.us/,,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0
21103,KY,Henry County,1,https://henry.countyclerk.us/,,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0
21105,KY,Hickman County,9,https://hickman.countyclerk.us/,,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
21107,KY,Hopkins County,5,https://www.hopkinscountyclerk.com/,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21109,KY,Jackson County,9,https://jacksoncounty.ky.gov/Pages/index.aspx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21111,KY,Jefferson County,1,https://elections.jeffersoncountyclerk.org/,,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0
21113,KY,Jessamine County,2,https://jessamine.countyclerk.us/,,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0
21115,KY,Johnson County,7,https://johnson.countyclerk.us/,,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0
21117,KY,Kenton County,1,https://kentoncountykyclerk.com/home/,,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0
21119,KY,Knott County,9,https://www.knottcountyclerk.com/,,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21121,KY,Knox County,7,https://knox.countyclerk.us/,,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
21123,KY,Larue County,3,https://larue.countyclerk.us/,,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0
21125,KY,Laurel County,5,https://laurel.countyclerk.us/,,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
21127,KY,Lawrence County,6,https://lawrencekyclerk.com/,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
21129,KY,Lee County,9,https://leecounty.ky.gov/Pages/index.aspx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21131,KY,Leslie County,9,https://lesliecountyclerk.ky.gov/Pages/default.aspx,,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
21133,KY,Letcher County,9,https://letcher.countyclerk.us/,,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0
21135,KY,Lewis County,8,https://lewis.clerkinfo.net/,,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
21137,KY,Lincoln County,7,https://lincoln.clerkinfo.net/,,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
21139,KY,Livingston County,9,https://livingston.countyclerk.us/,,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0
21141,KY,Logan County,6,https://logancountyclerk.ky.gov/Pages/default.aspx,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
21143,KY,Lyon County,9,https://www.lyoncountyky.com/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21145,KY,McCracken County,5,https://mccracken.countyclerk.us/,,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0
21147,KY,McCreary County,9,http://www.mccrearycountyclerk.com/,,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
21149,KY,McLean County,3,https://mclean.countyclerk.us/,,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
21151,KY,Madison County,4,https://www.madisoncountyclerk.us/,,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0
21153,KY,Magoffin County,9,https://magoffincountyclerk.ky.gov/Pages/default.aspx,,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
21155,KY,Marion County,7,https://marion.clerkinfo.net/,,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
21157,KY,Marshall County,7,https://www.marshallcountyky.gov/,,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
21159,KY,Martin County,9,https://martin.countyclerk.us/,,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0
21161,KY,Mason County,6,https://mason.countyclerk.us/,,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
21163,KY,Meade County,3,https://meade.countyclerk.us/,,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
21165,KY,Menifee County,9,https://menifee.countyclerk.us/,,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
21167,KY,Mercer County,6,https://mercer.countyclerk.us/,,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
21169,KY,Metcalfe County,9,http://www.metcalfecountyclerk.com/,,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0
21171,KY,Monroe County,8,https://monroe.countyclerk.us/,,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0
21173,KY,Montgomery County,6,https://montgomery.countyclerk.us/,,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
21175,KY,Morgan County,9,https://morgancounty.ky.gov/Pages/default.aspx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21177,KY,Muhlenberg County,6,https://muhlenberg.countyclerk.us/,,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
21179,KY,Nelson County,6,https://www.nelsoncountyclerk.com/,,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0
21181,KY,Nicholas County,8,https://nicholascounty.ky.gov/Pages/default.aspx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21183,KY,Ohio County,6,https://ohio.countyclerk.us/,,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
21185,KY,Oldham County,1,https://oldham.countyclerk.us/,,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0
21187,KY,Owen County,8,https://www.owencountyky.us/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21189,KY,Owsley County,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21191,KY,Pendleton County,1,https://pendleton.clerkinfo.net/,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21193,KY,Perry County,7,https://perry.countyclerk.us/,,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
21195,KY,Pike County,7,http://www.pikecountyky.gov/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21197,KY,Powell County,6,http://www.powellcountyky.us/,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21199,KY,Pulaski County,5,https://pulaski.kycountyclerk.us/,,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0
21201,KY,Robertson County,8,https://robertson.countyclerk.us/,,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
21203,KY,Rockcastle County,7,http://rockcastlecountyclerk.com/wp/,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
21205,KY,Rowan County,7,https://rowan.countyclerk.us/,,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0
21207,KY,Russell County,9,https://russell.clerkinfo.net/,,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
21209,KY,Scott County,2,https://scottcountyclerk.com/,,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
21211,KY,Shelby County,1,https://shelby.countyclerk.us/,,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
21213,KY,Simpson County,6,https://simpson.countyclerk.us/,,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0
21215,KY,Spencer County,1,https://spencer.countyclerk.us/,,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0
21217,KY,Taylor County,7,http://www.tcclerk.com/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21219,KY,Todd County,8,https://todd.clerkinfo.net/,,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
21221,KY,Trigg County,2,https://triggcountyclerk.ky.gov/Pages/default.aspx,,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0
21223,KY,Trimble County,1,https://trimble.countyclerk.us/,,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0
21225,KY,Union County,6,https://union.countyclerk.us/,,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
21227,KY,Warren County,3,https://warren.countyclerk.us/,,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0
21229,KY,Washington County,9,https://washington.countyclerk.us/,,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0
21231,KY,Wayne County,7,https://waynecounty.ky.gov/Pages/default.aspx,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21233,KY,Webster County,8,https://webstercountyclerk.ky.gov/Pages/default.aspx,,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
21235,KY,Whitley County,7,https://whitley.countyclerk.us/,,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0
21237,KY,Wolfe County,9,https://wolfe.clerkinfo.net/,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21239,KY,Woodford County,2,https://woodford.countyclerk.us/,,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
